video_id,title,views,comment_author,comment_text,comment_likes
L1QlVr686Bg,What actually prints to the console and why? Go!,5356,@GoogleDevelopers,"Answer: The output is: [1, NaN, NaN]
Here’s why: Array.map passes three arguments to the callback: the current element, the index, and the whole array. parseInt takes two arguments: the string to parse and the radix (number base). When you write [""1"", ""2"", ""3""].map(parseInt), the index gets passed as the radix.
Fix: Use an arrow function so you only pass the string.
const result = [""1"", ""2"", ""3""].map(str => parseInt(str));
or even better, use Number:
const result = [""1"", ""2"", ""3""].map(Number); // [1, 2, 3]",1
L1QlVr686Bg,What actually prints to the console and why? Go!,5356,@GoogleDevelopers,Hint: Remember that Array.map passes more than one argument into the callback. How many parameters does parseInt expect?,3
L1QlVr686Bg,What actually prints to the console and why? Go!,5356,@CodeCecil,"TLDR; [""1"", ""2"", ""3""].map(parseInt) == [""1"", ""2"", ""3""].map((num, idx) => parseInt(num, idx));

The radix provided is the index of the string in the array being iterated over. So ""2"" with a radix of 1 is NaN because 2 is not a valid integer in a base 1 number system. ""1"" is valid because the radix is set to 0 which causes parseInt to chose the best radix based on the string's value. Since there is not leading whitespace, sign or anything else, it is defaulted to base 10 so that is why ""1"" -> 1",3
L1QlVr686Bg,What actually prints to the console and why? Go!,5356,@siddharth_shankar91,This is because when suppose we use .map(parseInt) the parseInt function recieves two arguments for each element first the string to be converted and index of array element to be used as radix parameter in the above. This causes invalid parsing for non decimal bases. Solution may be to use correct way to map strings to numbers.....like .map( Number) etc...,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,Wbx-bpmqNI4,Γιατί βγαίνουν sold out αμέσως; Τα νέα Viral κορεάτικα καλλυντικά..αξίζουν;|Dimitra's beauty channel,2298,Eπιτελους και μια influencer που εκτος των αλλων  μιλαει και  σωστά Ελληνικά. Ποσες αποριες μου εχεις λυσει για ολα αυτα τα προιόντα που βλεπω παντου και κανείς δεν τα εξηγει....❤❤,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,Wbx-bpmqNI4,Γιατί βγαίνουν sold out αμέσως; Τα νέα Viral κορεάτικα καλλυντικά..αξίζουν;|Dimitra's beauty channel,2298,Καλημέρα Δημητρούλα!!Ο όρος επειδή είπες ότι έχει  και πεπτιδια χαλκού συνδυάζετε με ρετιναδαλδευδη;,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,Wbx-bpmqNI4,Γιατί βγαίνουν sold out αμέσως; Τα νέα Viral κορεάτικα καλλυντικά..αξίζουν;|Dimitra's beauty channel,2298,Καλημέρα Δήμητρα αυτός ο όρος βιταμίνης c γίνεται να χρησιμοποιηθεί σε άτομα με ροδόχρους ακμή μήπως γνωρίζεις;,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,Wbx-bpmqNI4,Γιατί βγαίνουν sold out αμέσως; Τα νέα Viral κορεάτικα καλλυντικά..αξίζουν;|Dimitra's beauty channel,2298,Καλησπέρα σας..που μπορώ  να τα βρω γλυκιά μου  τα προϊόντα  σε ποιο κατάστημα,1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,Wbx-bpmqNI4,Γιατί βγαίνουν sold out αμέσως; Τα νέα Viral κορεάτικα καλλυντικά..αξίζουν;|Dimitra's beauty channel,2298,"Δήμητρα καλημέρα!!
Σε ευχαριστώ πολύ για την ενημέρωση..
Η ερώτηση μου είναι:
Χρησιμοποιώ την100%L- ascorbic acid powder  της δε ορντιναρι , εδώ κ δύο χρόνια..
Είμαι ευχαριστημένη.. αλλά την βαρέθηκα..
Το  σερουμ με την βιταμίνη c  που μας δείχνεις έχει καθαρή βιταμίνη ή παράγωγο  της;
Στο βίντεο λες ότι είναι καθαρή  βιταμίνη , αλλά εγώ σε ρωτώ για να το επιβεβαιώσω..
Στα συστατικά βρήκα sodium k ascorbic acid  δηλαδή παράγωγο κ καθαρή  βιταμίνη;
Έχω σημειώσει πως να ξεχωρίζω τα συστατικά από σένα..σημείωσα όσα μας είπες...
Αλλά κ πάλι  σε ρωτώ , γιατί με ενδιαφέρει το καθαρό ασκορβικό..
Σε ευχαριστώ!!",0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,Wbx-bpmqNI4,Γιατί βγαίνουν sold out αμέσως; Τα νέα Viral κορεάτικα καλλυντικά..αξίζουν;|Dimitra's beauty channel,2298,"Eυχαριστουμεπολυ κορίτσι μου γλυκό , έχω πάρει τη σειρά προϊόντων της jasmine,μετά από την παρουσίαση που έκανες,τα είχα ακούσατε αλλά μετά από δική σου παροτρυν σε η πήρα τη σειρά και θα σου πω αποτελέσματα για, βέβαια είμαι από βόρεια Ελλάδα, φυτικά προϊόντα,μου αρέσει να χρησιμοποιώ Έλληνες,να στηρίζω την προσπάθεια τους και φυσικά εμπιστεύομαι την γνώμη σου.Οπωως έχω πάρει κ την τελευταία σειρά με την έκπτωση όπου έδειξες,βασική περιποίηση με λίγα προϊόντα,θα σου πω αποτελέσματα.Ειμαι μια γυναίκα στην εμμηνόπαυση εδώ και έξι χρόνια,θα σου πω την γνώμη μου,με προβλήματα χαλάρωσης και ρυτίδες, κυρίως ότι τελευταία άρχισα να ασχολούμαι με την επιδερμίδα μου.θα ήθελα να παρουσιάσεις προϊόντα σώματος,με προβλήματα χαλάρωσης κυρίως,και κυτταρίτιδα ς, όχι κιλών.Σε ευχαριστώ πολύ πολύ,δεν χάνω βίντεο σου είσαι εξαιρετική σε όλα σε ευχαριστώ πολύ πολύ κορίτσι μου τ😊❤",0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,7rVs9-I6pgM,Βρήκα το dupe του Estee Lauder Advanced night repair + Φθινοπωρινό skincare και οικονομικό μακιγιάζ!,4083,Χρόνια σου πολλά Δήμητρα μου και ευχαριστουμε που ακόμη και σήμερα στη γιορτή σου μας σκέπτεσαι και ανέβασες άλλο ένα εξαιρετικο βίντεο,2
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,7rVs9-I6pgM,Βρήκα το dupe του Estee Lauder Advanced night repair + Φθινοπωρινό skincare και οικονομικό μακιγιάζ!,4083,Χρόνια πολλά με υγεία κ ευτυχία σε σένα και την οικογένειά σου!!❤❤,2
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,7rVs9-I6pgM,Βρήκα το dupe του Estee Lauder Advanced night repair + Φθινοπωρινό skincare και οικονομικό μακιγιάζ!,4083,Δήμητρα χρόνια σου πολλά με υγεία και ευτυχία να μας μεταδίδεις πάντα τις γνώσεις σου!,2
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,7rVs9-I6pgM,Βρήκα το dupe του Estee Lauder Advanced night repair + Φθινοπωρινό skincare και οικονομικό μακιγιάζ!,4083,Δημητρούλα μου χρόνια πολλά για την γιορτή σου  εύχομαι υγεία και ότι άλλο επιθυμεί ς να  σε χαίρονται όσοι σε αγαπούν και όλα τα καλά να έχει ς❤❤❤❤❤❤❤❤,2
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,7rVs9-I6pgM,Βρήκα το dupe του Estee Lauder Advanced night repair + Φθινοπωρινό skincare και οικονομικό μακιγιάζ!,4083,Χρόνια σου πολλά γλυκια μου! ❤❤,1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,7rVs9-I6pgM,Βρήκα το dupe του Estee Lauder Advanced night repair + Φθινοπωρινό skincare και οικονομικό μακιγιάζ!,4083,Δήμητρα Χρόνια σου Πολλά και ευτυχισμένα!!!! Με υγεία και χαρές!!!❤❤❤,1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,7rVs9-I6pgM,Βρήκα το dupe του Estee Lauder Advanced night repair + Φθινοπωρινό skincare και οικονομικό μακιγιάζ!,4083,Χρόνια πολλά και ευτυχισμένα με υγεία Δήμητρα μου και ότι εσύ επιθυμείς!!!!🎉🎉❤,1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,7rVs9-I6pgM,Βρήκα το dupe του Estee Lauder Advanced night repair + Φθινοπωρινό skincare και οικονομικό μακιγιάζ!,4083,Γλυκιά μου σε ευχαριστούμε πολύ! Που μας το έδειξες! ❤❤,1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,7rVs9-I6pgM,Βρήκα το dupe του Estee Lauder Advanced night repair + Φθινοπωρινό skincare και οικονομικό μακιγιάζ!,4083,Χρόνια σου πολλά με υγεία και ευτυχία!!,1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,7rVs9-I6pgM,Βρήκα το dupe του Estee Lauder Advanced night repair + Φθινοπωρινό skincare και οικονομικό μακιγιάζ!,4083,"Καλησπέρα πολύ ωραίο βίντεο και το μακιγιάζ...ΥΠΕΡΟΧΟ !!
Σε ευχαριστούμε και χρόνια σου πολλά ότι επιθυμείς !!",1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,n2PfY0DbJkw,Μακιγιάζ με νέες κυκλοφορίες καλλυντικών! Τι αξίζει και τι όχι;;||Dimitra's beauty channel,3572,"Επίσης, το bronzer της ΜUFA που έδειξες, το πήρα το καλοκαίρι όταν το είχες πρωτοδείξει και ναι, είναι εκπληκτικό!!!! Και από χρώμα (καταλληλότητα για bronzer) αλλά και από ποιότητα!",0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,n2PfY0DbJkw,Μακιγιάζ με νέες κυκλοφορίες καλλυντικών! Τι αξίζει και τι όχι;;||Dimitra's beauty channel,3572,Καλησπέρα Δήμητρα τι ωραίο μακιγιαζ.καλα έτρεξα εχθές το απόγευμα κ πήρα το λίπκόμπο της μον.καλα θεϊκά κ τα 2 από το πρωί που τα έβαλα μου έφυγαν στο μπάνιο  στις 5 σήμερα το απόγευμα. Τα λάτρεψα!!!σε ευχαριστούμε πολύ για ότι μας προτείνεις ❤❤καλό σαββατοκύριακο ❤❤,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,n2PfY0DbJkw,Μακιγιάζ με νέες κυκλοφορίες καλλυντικών! Τι αξίζει και τι όχι;;||Dimitra's beauty channel,3572,"Δήμητρα τι ωραίο μακιγιάζ. Η σκιά μούκλεψε την καρδιά. Πήγα ήδη αφού είδα το βίντεο κι έψαξα το foundation-concealer αλλά οι αποχρώσεις μού έβγαιναν αρκετά κίτρινες. Κρίμα γιατί φαίνεται πολύ ωραίο πάνω σου. Το ρουζ δεν το βρήκα δυστυχώς. Δοκίμασα και λιπ στικ της mon reve, οκ προτιμώ τα inky lips, πιο λεπτόρευστη υφή και κρατάει αρκετά. Επίσης εγώ αποφεύγω την πούδρα κάτω από τα μάτια εδώ και χρόνια.",0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,n2PfY0DbJkw,Μακιγιάζ με νέες κυκλοφορίες καλλυντικών! Τι αξίζει και τι όχι;;||Dimitra's beauty channel,3572,"Γειά σου Δήμητρα μου άρεσε το μακιγιάζ ωραίες αποχρώσεις,έχω πάρει το κραγιόν της  mon reve στρώνει ωραία δε μαζεύει αλλά το μειονέκτημα φεύγει γρήγορα.Καλο απόγευμα",1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,n2PfY0DbJkw,Μακιγιάζ με νέες κυκλοφορίες καλλυντικών! Τι αξίζει και τι όχι;;||Dimitra's beauty channel,3572,"Καλησπερα Δημητρα!πρεπει να ειναι πολυ καλο αυτο το κονσιλερ κ σου στρωνει εξαιρετικα ωστοσο θα ηθελα να σου προτεινω κ αυτο της radiant,με εχει αφησει πολυ ικανοποιημενη και εχεις απολυτο δικιο για την πουδρα κατω απο τα ματια,σχεδον δεν βαζω ποτε.😅",0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,n2PfY0DbJkw,Μακιγιάζ με νέες κυκλοφορίες καλλυντικών! Τι αξίζει και τι όχι;;||Dimitra's beauty channel,3572,"Γεια σου Δήμητρα με τα ωραία σου!
Τώρα το άνοιξα: η σκιά Καταπληκτική, σου πάει τρελά!🎉🎉🎉❤
Δημητρούλα, 
Εσύ που είσαι ψαγμένο κορίτσι, μήπως ξέρεις κάποιο προϊόν που να ενδυναμώνει και να μακραίνει τις βλεφαρίδες;
Υπάρχει κάτι στο ραντάρ σου;🤩🥰",1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,n2PfY0DbJkw,Μακιγιάζ με νέες κυκλοφορίες καλλυντικών! Τι αξίζει και τι όχι;;||Dimitra's beauty channel,3572,"Γεια σου Δήμητρα!Θέλω να κάνω ερώτηση για το foυndation!!Η απόχρωση που χρησιμοποιείς είναι η 40 warm doree,σωστά?Μπήκα να την παραγγειλω ηλεκτρονικά και την αναγράφει ως 40 light warm  🤷🤷",0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,n2PfY0DbJkw,Μακιγιάζ με νέες κυκλοφορίες καλλυντικών! Τι αξίζει και τι όχι;;||Dimitra's beauty channel,3572,"Καλησπέρα Δήμητρα..
Μου αρέσει που λες τα σύκα .. σύκα κ τη σκάφη.. σκάφη..
Για αυτό σε εμπιστεύομαι...
Θα σε παρακαλέσω αν μπορείς να κάνεις ζουμ στα μάτια όταν βαφεσαι για να βλέπουμε καλύτερα τις αποχρώσεις..
Να είσαι καλά!!",1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,n2PfY0DbJkw,Μακιγιάζ με νέες κυκλοφορίες καλλυντικών! Τι αξίζει και τι όχι;;||Dimitra's beauty channel,3572,Καλημέρα Δήμητρα ❤ ποιο ειναι το μολυβι φρυδιων?,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,n2PfY0DbJkw,Μακιγιάζ με νέες κυκλοφορίες καλλυντικών! Τι αξίζει και τι όχι;;||Dimitra's beauty channel,3572,Γεια σου Δήμητρα! Νομίζω αυτό της nyx ειναι από τα χείριστα προιόντα της που ούτε στο προφιλ της εταιρείας στν ίνστα δεβ μπορούν να το παρουισάαουν ως καλό. Γενικά με nyx δεν εχω μείνει ευχαριστημενη. Cruelty free λαλλά parabens parabens στα προιοντα τους. Φουλ λαθος,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,SoU-eZp0oFc,Παράταση του εκπτωτικού κωδικού στο preferito.gr😱,2586,❤,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,SoU-eZp0oFc,Παράταση του εκπτωτικού κωδικού στο preferito.gr😱,2586,Teliooooo 👌🙋🏻‍♀️🥰geia s Dimitra,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,SoU-eZp0oFc,Παράταση του εκπτωτικού κωδικού στο preferito.gr😱,2586,Τελειο❤❤❤❤🎉🎉🎉🎉,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,SoU-eZp0oFc,Παράταση του εκπτωτικού κωδικού στο preferito.gr😱,2586,Τεεελειο Δημητρα!   Ευχαριστουμε!  Μετα την Golden ποιο αντιηλιακο προτεινεις?,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,-sqAFSISOOY,SPA στο σπίτι! Η ΝΕΑ εποχή στην περιποίηση και η ΑΠΟΛΥΤΗ μεταμόρφωση του δέρματος!,2349,Το έχεις πάει σε άλλο επίπεδο ❤ 😮😮😮και εσύ και η aurora.τι να πω για τα συστατικά ή για της συσκευασίες που τα συνοδεύουν που σε κάνουν να νιώθεις όντως ότι κανείς μια θεραπεία σε spa 👌👏 perfect,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,-sqAFSISOOY,SPA στο σπίτι! Η ΝΕΑ εποχή στην περιποίηση και η ΑΠΟΛΥΤΗ μεταμόρφωση του δέρματος!,2349,"Καλησπέρα Δήμητρα, καλησπέρα σε όλες τις φίλες!!
Πρέπει να σου πω ένα μεγάλο ευχαριστώ που με έβαλες σε αυτόν τον όμορφο κόσμο των καλλυντικών και της περιποίησης του προσώπου!!
Είμαι 60 χρονών και μέχρι τώρα χρησιμοποιούσα σπάνια κρέμες (το καλοκαίρι σχεδόν καθόλου και το χειμώνα μόνο αν με «τραβούσε» το δέρμα μου) και αυτό γιατί είμαι ας πούμε καλή κράση και δεν ένιωθα ότι το έχω ανάγκη μιας που πάντα έδειχνα και δείχνω πιο μικρή καμία 10ετια, άρα για εμένα ήταν χαμένος χρόνος και vanity το να ασχοληθώ με τον εαυτό μου… 
Έχω δει τα περισσότερα βιντεακια σου (και όχι μόνο μια φορά το καθένα χαχα!!) και ΝΑΙ με ΕΠΕΙΣΕΣ να ασχοληθώ με ΕΜΕΝΑ και την επιδερμίδα μου. Είσαι τόσο αναλυτική και την ίδια στιγμή περιεκτική που με έπεισες να φτιάξω μια ρουτίνα πρωινή και μια βραδινή. Αγόρασα  toner, essence, ampoule (άγνωστες λέξεις μέχρι στιγμής για εμένα) και αντιηλιακή προσώπου!! Βασικά από όλα αυτά τα προϊόντα που μας έχεις δείξει εκανα μια δική μου επιλογή με βάση τις δικές μου ανάγκες και εδώ και μια εβδομάδα ακολουθώ κατά γράμμα το τελετουργικό της περιποίησης ( στραβομουτσουνιάζοντας τις πρώτες μέρες γιατί θεωρούσα αυτό το τεταρτακι που μου έπαιρνε η όλη ρουτίνα χάσιμο χρόνου)….αλλά το έκανα!!.. και ….να σου την τρίτη μέρα το πρωί που όπως έριχνα νερό στο πρόσωπο μου για να ξυπνήσω κοιτάζομαι στον καθρέφτη και είδα διαφορά στο δέρμα μου!! Ήταν πιο φωτεινο!! Πιο λείο!!! Πιο σφριγηλό !! Άγγιξα με το χέρι μου το κόκκαλο που είναι κάτω από τα μάτια και πια δεν ένιωθα ένα πετσί με ένα κόκαλο από κάτω!! Είχε γεμίσει το δέρμα μου και ήταν και απαλό!! Τα μάτια μου δεν είχαν αυτούς τους συνηθισμένους μαύρους κύκλους από κάτω και το δέρμα δεν ήταν πια τόσο διάφανο ώστε να φαίνονται τα αγγεία!! ΤΡΕΛΑΘΗΚΑ!! ΜΕΣΑ ΣΕ 3 ΗΜΕΡΕΣ!!
Και ακριβώς αυτό θα ήθελα να πω και να μοιραστώ με εσένα Δήμητρα και όλες τις φίλες που σε ακολουθούν, ότι αυτό το μισάωρο την ημέρα, σου αποδίδει τόσα πολλά!! Το λέει μια δύσπιστη που ενώ αγόραζα κρέμες ποτέ δεν τις έβαζα (πέταξα χτες ακριβές κρέμες ανέγγιχτες που είχαν λήξει!!)
Καλή συνέχεια σε όλες!!",0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,-sqAFSISOOY,SPA στο σπίτι! Η ΝΕΑ εποχή στην περιποίηση και η ΑΠΟΛΥΤΗ μεταμόρφωση του δέρματος!,2349,Κάθε φορά περιμένω  πως και πως βιντεακι  σου.Εισαι εκπληκτική ❤Σε ευχαριστούμε πολύ για την παρεα και για τα προϊόντα που μας προτείνεις. Κάθε φορά κάτι διαφορετικό. ΜΠΡΑΒΟ  Δήμητρα  μας.🎉🎉🎉🎉🎉,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,-sqAFSISOOY,SPA στο σπίτι! Η ΝΕΑ εποχή στην περιποίηση και η ΑΠΟΛΥΤΗ μεταμόρφωση του δέρματος!,2349,"Άλλο ένα εξαιρετικό βίντεο Δήμητρα μου, καταπληκτικά προϊόντα !!!!!",0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,-sqAFSISOOY,SPA στο σπίτι! Η ΝΕΑ εποχή στην περιποίηση και η ΑΠΟΛΥΤΗ μεταμόρφωση του δέρματος!,2349,Καλησπερα εισαι η καλυτερη❤❤,2
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,-sqAFSISOOY,SPA στο σπίτι! Η ΝΕΑ εποχή στην περιποίηση και η ΑΠΟΛΥΤΗ μεταμόρφωση του δέρματος!,2349,Τα πήρα τα καινούργια της Aurora και αυτό που έχω να πω είναι ότι έχω ενθουσιαστεί!!!! Και το σερουμ των ματιών και η μάσκα είναι το κάτι άλλο!!!! Ξυπνάω το πρωί και το δέρμα μου είναι απόλυτα ενυδατωμενο και σαν φρέσκο τσουρεκακι 😊,1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,-sqAFSISOOY,SPA στο σπίτι! Η ΝΕΑ εποχή στην περιποίηση και η ΑΠΟΛΥΤΗ μεταμόρφωση του δέρματος!,2349,Μια από τις καλύτερες ρουτίνες αντιγηρανσης μας έδειξες Δήμητρα! Την αγαπώ ❤,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,-sqAFSISOOY,SPA στο σπίτι! Η ΝΕΑ εποχή στην περιποίηση και η ΑΠΟΛΥΤΗ μεταμόρφωση του δέρματος!,2349,Καλησπέρα  Δήμητρα μου❤,1
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,-sqAFSISOOY,SPA στο σπίτι! Η ΝΕΑ εποχή στην περιποίηση και η ΑΠΟΛΥΤΗ μεταμόρφωση του δέρματος!,2349,Kαλησπερα   αγαπημενη  Δημητρουλα!!!!  Ναι    ....εχει σπατουλα   η κρεμα.Την πηρα   την περασμενη εβδομαδα!!!!! Τους ορους   ματιων πριν   20  μερες   Φανταστικα   ολα!!!!!Και το νεκταρ....πηρα με το BETTER   SKIN..  Καλη εβδομαδα  !!!!.,0
UC8pB9jTfqiTKpYHQB408xVw,13200,1964761,388,2,-sqAFSISOOY,SPA στο σπίτι! Η ΝΕΑ εποχή στην περιποίηση και η ΑΠΟΛΥΤΗ μεταμόρφωση του δέρματος!,2349,"Είσαι υπέροχη!❤
Μόνο τα δύο καινούργια δεν πήρα ακόμα αλλά  περιμένω πότε θα τα αποκτήσω! Πάντα καινοτόμα η aurora ❤",0
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,t-HomosECCE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / SMCI / ORCL,5134,"I come here just to hear "" Amy D"". I love it man! I hope we get a good pull back for AMD earnings so I can buy. Keep up the hard work.",16
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,t-HomosECCE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / SMCI / ORCL,5134,I like Nathan's accent. I've never heard one like it before.,4
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,t-HomosECCE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / SMCI / ORCL,5134,"it cracks me up haha.  ""double triple quadruple quintuple"" . yes english is weird. Thanks for the analysis Nathan!",2
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,t-HomosECCE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / SMCI / ORCL,5134,"Interestingly, the after-hours earnings reports seem to bring back QQQ a decent amount",5
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,t-HomosECCE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / SMCI / ORCL,5134,"It's all good. APPL and AMZN saved it, yet again. There's always another pump to keep this market up. It's not going down.",2
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,t-HomosECCE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / SMCI / ORCL,5134,Hail Hydra!  Praise be the pullback,1
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,t-HomosECCE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / SMCI / ORCL,5134,"Few days ago...reversal stopped, going up for sure...next day, confirmed reversal down, going down to hell..what will next day bring? WTH?",1
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,t-HomosECCE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / SMCI / ORCL,5134,Watching gold,2
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,t-HomosECCE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / SMCI / ORCL,5134,We're in wait-and-see mode right now.,0
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,t-HomosECCE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / SMCI / ORCL,5134,Finance Hydra TESLA is weaving Cup N Handle Pattern with handle now incoming its obvious.  Remember next week is Elon vote.,1
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,xkkMzA2JHS4,This is why your trades shouldn’t rely on headlines ❌,777,Agreed,0
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,ms_RNsVu1Zo,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4023,"One more tsla pull back before a bounce to all time highs is what im looking for. Slow is good. Wider the base, bigger the break.",2
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,ms_RNsVu1Zo,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4023,Fantastic job today. Thank you Nathan.,1
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,ms_RNsVu1Zo,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4023,"You forgot SOFI and UNH..   

anyway, great segment, thank you for all you do!",2
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,ms_RNsVu1Zo,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4023,I didn’t see sofi or unh chart,5
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,ms_RNsVu1Zo,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4023,"I don’t think PLT is going to collapse anytime soon, but I’m rolling to be the Farman this, tomorrow I’m gonna acquire 4000 shares and let the dice roll",1
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,ms_RNsVu1Zo,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4023,"Thank you, Nate for the info",0
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,ms_RNsVu1Zo,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4023,I think its time for a correction,2
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,ms_RNsVu1Zo,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4023,"UNH going down to 345, next support 316?",0
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,ms_RNsVu1Zo,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4023,Bought PLTR and AMD when Powell was talking and of course it went down and I bought it up and then so that made a great profit,1
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,ms_RNsVu1Zo,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4023,No way in hell😂😂😂you are the best,2
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,T1M2_mVAGZE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4081,"Love your daily analysis Nathan. Both stocks, PLTR & NVDA hit the targets as you mentioned in your previous videos. Appreciate your hard work Nathan 🙏🏼",1
UCFnExFCkTIUsAg7HMkH2p9A,23300,2551458,1124,2,T1M2_mVAGZE,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / UNH / SOFI,4081,I held my NVDA CALLS and had so much anxiety that I was going to get rug pulled. I'm so happy I can sell some of my calls tomorrow.,4
